script,grapheme,IPA,comment,source,omniglot
Lak,Кӏ,kʼ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Кк,kː,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Къ,qː,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Кь,qʼ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Л,l,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,М,m,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Н,n,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,О,o,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Оь,oˁ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,П,p,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Пӏ,pʼ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Пп,pː,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Р,r,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,С,s,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Сс,sː,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Т,t,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Тӏ,tʼ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Тт,tː,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,У,u,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Ф,f,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Х,χ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Хӏ,ħ,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Хх,χː,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
Lak,Хъ,q,,Schulze 2007: 3-4.,https://www.omniglot.com/writing/lak.htm
